,Genre,Main Genre
4020,alberta country,Country
4021,country quebecois,Country
4022,canadian country,Country
4023,ukulele,Country
4024,deep contemporary country,Country
4025,south african country,Country
4026,british country,Country
4027,czech country,Country
4028,zydeco,Country
4029,queer country,Country
4030,louvor,Country
4031,fotbollslatar,Country
4032,gospel antigas,Country
4033,rez country,Country
4034,college marching band,Country
4035,australian americana,Country
4036,stl indie,Country
4037,australian alt-country,Country
4038,classic australian country,Country
4039,chamame brasilero,Country
4040,rap df,Country
4041,alaska indie,Country
4042,finlandssvenska musik,Country
4043,hamilton on indie,Country
4044,new england americana,Country
4045,australian hardcore,Country
4046,neo-traditional country,Country
4047,western americana,Country
4048,musica mato-grossense,Country
4049,danspunk,Country
4050,country road,Country
4051,east coast reggae,Country
4052,pagode novo,Country
4053,denton tx indie,Country
4054,dragspel,Country
4055,bush ballad,Country
4056,deep orgcore,Country
4057,canadian americana,Country
4058,north carolina roots,Country
4059,el paso indie,Country
4060,ok indie,Country
4061,brega saudade,Country
4062,pop nacional antigas,Country
4063,family gospel,Country
4064,czech punk,Country
4065,deathgrass,Country
4066,vintage radio show,Country
4067,brega romantico,Country
4068,yodeling,Country
4069,forro de favela,Country
4070,musica timor-leste,Country
4071,forro gospel,Country
4072,deep funk ostentacao,Country
4073,forro manauara,Country
4074,new orleans americana,Country
4075,fort worth indie,Country
4076,novos talentos brasileiros,Country
4077,country gospel,Country
4078,oshare kei,Country
4079,funk 150 bpm,Country
4080,cowboy western,Country
4081,funk das antigas,Country
4082,country boogie,Country
4083,bluegrass gospel,Country
4084,ambient country,Country
4085,funk ostentacao,Country
4086,swiss country,Country
4087,german country,Country
4088,vaqueiro,Country
4089,classic texas country,Country
4090,viola caipira,Country
4091,gothic americana,Country
4092,wyoming indie,Country
4093,bluegrass fiddle,Country
4094,contemporary country,Country
4095,black americana,Country
4096,musica sul-mato-grossense,Country
4097,australian comedy,Country
4098,musica tocantinense,Country
4099,neo honky tonk,Country
4100,nashville americana,Country
4101,dallas indie,Country
4102,nashville sound,Country
4103,instrumental bluegrass,Country
4104,neo-traditional bluegrass,Country
4105,iowa indie,Country
4106,batidao romantico,Country
4107,italian punk,Country
4108,classic nz country,Country
4109,baptist gospel,Country
4110,norwegian country,Country
4111,jamgrass,Country
4112,ny roots,Country
4113,jesus movement,Country
4114,oklahoma country,Country
4115,austin americana,Country
4116,outlaw country,Country
4117,roots americana,Country
4118,piada,Country
4119,san marcos tx indie,Country
4120,austin singer-songwriter,Country
4121,arkansas indie,Country
4122,pop rap brasileiro,Country
4123,arkansas country,Country
4124,kalmar indie,Country
4125,danseband,Country
4126,clean comedy,Country
4127,kentucky indie,Country
4128,san antonio indie,Country
4129,kentucky roots,Country
4130,arrochadeira,Country
4131,knoxville indie,Country
4132,skansk musik,Country
4133,lexington ky indie,Country
4134,southern americana,Country
4135,albany ny indie,Country
4136,steel guitar,Country
4137,truck-driving country,Country
4138,swedish country,Country
4139,tulsa indie,Country
4140,alternative country,Country
4141,classic oklahoma country,Country
4142,traditional bluegrass,Country
4143,mandolin,Country
4144,traditional reggae,Country
4145,manitoba country,Country
4146,tucson indie,Country
4147,memphis americana,Country
4148,alandsk musik,Country
4149,midwest americana,Country
4150,vintage gospel,Country
4151,milwaukee indie,Country
4152,vintage western,Country
4153,modern uplift,Country
4154,west virginia indie,Country
4155,montana roots,Country
4156,western swing,Country
4157,banjo,Country
4158,wyoming roots,Country
4159,bakersfield sound,Country
4160,gotlandsk musik,Country
4161,musica goiana,Country
4162,Folk/Acoustic,Folk/Acoustic
4163,folk,Folk/Acoustic
4164,singer-songwriter,Folk/Acoustic
4165,indie folk,Folk/Acoustic
4166,acoustic,Folk/Acoustic
4167,neo mellow,Folk/Acoustic
4168,italian singer-songwriter,Folk/Acoustic
4169,slowcore,Folk/Acoustic
4170,neomelodico,Folk/Acoustic
4171,turbo folk,Folk/Acoustic
4172,stomp and holler,Folk/Acoustic
4173,christian folk,Folk/Acoustic
4174,ska punk,Folk/Acoustic
4175,folk punk,Folk/Acoustic
4176,lilith,Folk/Acoustic
4177,sandalwood,Folk/Acoustic
4178,melancholia,Folk/Acoustic
4179,dark cabaret,Folk/Acoustic
4180,british singer-songwriter,Folk/Acoustic
4181,modern indie folk,Folk/Acoustic
4182,indie anthem-folk,Folk/Acoustic
4183,countrygaze,Folk/Acoustic
4184,neofolk,Folk/Acoustic
4185,ambient folk,Folk/Acoustic
4186,neo-psychedelic,Folk/Acoustic
4187,indiecoustica,Folk/Acoustic
4188,alternative americana,Folk/Acoustic
4189,german indie,Folk/Acoustic
4190,vbs,Folk/Acoustic
4191,ectofolk,Folk/Acoustic
4192,australian indie folk,Folk/Acoustic
4193,canadian singer-songwriter,Folk/Acoustic
4194,kurdish folk,Folk/Acoustic
4195,folktronica,Folk/Acoustic
4196,children's folk,Folk/Acoustic
4197,irish singer-songwriter,Folk/Acoustic
4198,australian singer-songwriter,Folk/Acoustic
4199,acoustic folk,Folk/Acoustic
4200,dutch indie,Folk/Acoustic
4201,beatlesque,Folk/Acoustic
4202,nashville indie,Folk/Acoustic
4203,czech folk,Folk/Acoustic
4204,chamber psych,Folk/Acoustic
4205,australian reggae fusion,Folk/Acoustic
4206,ukrainian indie,Folk/Acoustic
4207,swedish singer-songwriter,Folk/Acoustic
4208,canadian folk,Folk/Acoustic
4209,icelandic folk,Folk/Acoustic
4210,arab folk,Folk/Acoustic
4211,oth indie,Folk/Acoustic
4212,ontario indie,Folk/Acoustic
4213,hindi worship,Folk/Acoustic
4214,austindie,Folk/Acoustic
4215,modern psychedelic folk,Folk/Acoustic
4216,muzica crestina,Folk/Acoustic
4217,nz singer-songwriter,Folk/Acoustic
4218,drone folk,Folk/Acoustic
4219,adventista,Folk/Acoustic
4220,roots worship,Folk/Acoustic
4221,polish punk,Folk/Acoustic
4222,south carolina indie,Folk/Acoustic
4223,women's music,Folk/Acoustic
4224,swedish americana,Folk/Acoustic
4225,israeli folk,Folk/Acoustic
4226,hungarian folk,Folk/Acoustic
4227,spanish indie folk,Folk/Acoustic
4228,indie siciliano,Folk/Acoustic
4229,canadian indie folk,Folk/Acoustic
4230,irish indie,Folk/Acoustic
4231,russian folk,Folk/Acoustic
4232,experimental indie,Folk/Acoustic
4233,canadian indigenous music,Folk/Acoustic
4234,korean indie folk,Folk/Acoustic
4235,american primitive,Folk/Acoustic
4236,swiss folk,Folk/Acoustic
4237,dong-yo,Folk/Acoustic
4238,manitoba indie,Folk/Acoustic
4239,nl folk,Folk/Acoustic
